seller_id,buyer_id,title,description,price,location,status,image_urls
5,, FidgetGear Wooden Christmas Series Hanging Pendant with Luminous Nose for Xmas Decoration B Old Man ,,8,"(48.372,123.345)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.372,https://api.dicebear.com/8.x/bottts/svg?seed=123.3451,https://api.dicebear.com/8.x/bottts/svg?seed=48.3722}"
2,, Nature N Nature Gold Coin Milk Choco Chocolates - 350 Grams ,100% VEGETARIAN CHOCOLATES FROM NATURE N NATURE. MADE OF TOP QUALITY INGREDIENTS.,8,"(48.226,123.408)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.226,https://api.dicebear.com/8.x/bottts/svg?seed=123.4081,https://api.dicebear.com/8.x/bottts/svg?seed=48.2262}"
3,, 3nh Gel SPA Socks Moisturizing Whitening Exfoliating Mask Ageless Beauty Foot Mask Feet Skin Care Silicone Sock & Color: Grey ,,16,"(48.396,123.541)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.396,https://api.dicebear.com/8.x/bottts/svg?seed=123.5411,https://api.dicebear.com/8.x/bottts/svg?seed=48.3962}"
4,," Colombian Brew Nutmeg Filter Coffee,Arabica Roast & Ground, 250g ","This is an elegant pack of 250g - 8.8oz - 25 servings Colombian Brew Nutmeg Filter coffee made with real Nutmeg and handpicked 100% Arabica Beans. Dark Roast & Grind. Colombian Brew is inspired by Francisco Romero, a priest in mid-16th century Colombia that started its coffee revolution. Colombian Brew Coffee is sourced from best Arabica Bean Plantations in the world.",5,"(48.384,123.498)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.384,https://api.dicebear.com/8.x/bottts/svg?seed=123.4981,https://api.dicebear.com/8.x/bottts/svg?seed=48.3842}"
5,, Prime Mesh Back Scrub Puffs Bath Massager Sponge With Rope Handles Men And Women Multi Color Pack Of 1 ,"PRIME Loofah Use Premium Fabric Made Of 100% All Natural Materials. Not Only It Is Ultimately Safe For Opening Up Pours And Cleansing Skin, The Construction Is Highly Durable To Serve Well For Repeated Uses. Treats Acne, Stops Itching And Opens Pores, So Your Back Feels Better, Skin Is Healthier. Reinvigorates And Rejuvenates Skin While Cleaning Away Dirt, Excess Oils, And Other Impurities That Irritate Your Body And Affect Your Health. Works Especially Well For Anyone Who Has Compromised Mobility. Now Bath Time Is Far Easier, More Effective, And You Get Out Of The Tub Feeling Fresh And Clean.",10,"(48.539,123.585)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.539,https://api.dicebear.com/8.x/bottts/svg?seed=123.5851,https://api.dicebear.com/8.x/bottts/svg?seed=48.5392}"
2,, Parag Fragrances Ambery Chandan Eau De Perfume 60ml (Unisex) Long Lasting Perfume With Imported Crystal Glass Bottle ,"Parag Fragrances Ambery Chandan Eau De Perfume is Long Lasting Perfume By Parag Fragrance Which Are Really Stay Long Last on Clothes. All Notes Are This Perfume is Superb. The head notes form a person's first impression of a perfume. They are fresh and light and represent the story of the fragrance. Their function is to attract, but also to smoothly transit into the heart notes. The foundation of any fragrance lies in its heart notes, they make an appearance once the head notes evaporate. They last longer than the head notes and have a strong influence on the base notes to come. The base notes are the strongest and most robust part of the fragrance, adding to the depth, complexity and long-lasting effect of the fragrance. They mingle with the heart notes to create the full body of the fragrance.",12,"(48.409,123.345)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.409,https://api.dicebear.com/8.x/bottts/svg?seed=123.3451,https://api.dicebear.com/8.x/bottts/svg?seed=48.4092}"
3,, Khadi Rishikesh Herbal Mint Body Soap Combo Set Pack Of - 125g X 6 (750gm) ,"An ISO 9001-2015,GMP & HACCP CERTIFIED CO. This Products is very Natural, Herbal & Ayurvedic comes from the ware house of Khadi Rishikesh. Khadi is a brand that makes the Natural, Ayurvedic and Herbal ingredients based products that makes the Skin and Hair healthy and glowing. Khadi Rishikesh "" Handcrafted Mint Body Soap"" reverse and celebrates harmony between manand nature, each ingredient is chosen to enhance cleansing ability. Yet protect and care for your skin, But what really sets them apart is the amazing array of gragrances that imbuethem with a divine quality.",7,"(48.453,123.286)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.453,https://api.dicebear.com/8.x/bottts/svg?seed=123.2861,https://api.dicebear.com/8.x/bottts/svg?seed=48.4532}"
4,, Xplus Bath Loofah(Pack of 3) ,we are incredibly pleased to announce our new brand xplus accessories.This is new xplus loofah. xplus loofah helps you to maintain your healthy and glowing skin. Pair xplus loofah with your favorite body wash & Have a refreshing bath experience. We gives you the best quality products.xplus loofah has so many colour options which will make your life more colourful.,6,"(48.374,123.46)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.374,https://api.dicebear.com/8.x/bottts/svg?seed=123.461,https://api.dicebear.com/8.x/bottts/svg?seed=48.3742}"
5,, DRS Derma Roller 2.5 mm for Deep Scar & Cellulite Pack of 2 ,"Derma rolling is also known as micro-needling, skin rolling or collagen induction therapy (CIT). Derma Rollers are made of many high grade micro needles which roll over and penetrate the skins upper surface painlessly. These revolutionary devices provide two major benefits. Firstly, they stimulate collagen growth which significantly improves the appearance of scars, fine lines, wrinkles, stretch mark, and acne scars. Secondly, they allow the transdermal application of creams, gels and oils, to be absorbed far more effectively - boosting their effectiveness massively. This is relevant to hair loss treatments as well as cellulite reduction. Working Principle: Microneedle roller contains 540 medical grade titanium alloy needles, can be applied on any part of your skin. Its application principle is by way of the stimulation the dermis layer of collagen and fibroblast proliferation, because of microneedle stimulation, may remove the wrinkle and the improvement skin texture. Microneedle therapy is regularly rolling on the places which need to cure, accompanying with functional nutrition liquid. It can puncture more than 250,000 micro vessels on the epidermal within five minutes, Create an efficient nutrient delivery system in the epidermis and subcutaneous tissue, and then the skin will be more beautiful. Function: 1) Scar Removal – including acne scar removal / treatment 2) Stretch Mark Removal / Treatment 3) Anti-Ageing, Anti-Wrinkle 4) Cellulite Treatment / Cellulite Reduction or Removal 5) Hair Loss Treatment / Hair Restoration 6) Hyper Pigmentation Treatment 7) Skin Rejuvenation and acne treatment Features: 50% Reduction in pain Lasts up to 8 to 10 sitting 12-24 hrs. Healing times as compared to 24-48 hrs. with other skin rollers Generates up to 5,00,000 micro channels in minutes 540 Needles: 3 times more than others Disc base Needle: No concerns of needle falling Chemical free: No use of chemical adhesive",5,"(48.584,123.24)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.584,https://api.dicebear.com/8.x/bottts/svg?seed=123.241,https://api.dicebear.com/8.x/bottts/svg?seed=48.5842}"
2,, Hansel 1Pc Moisturizing Face Mask Fruit Essence Facial Mask(4) ,"Type:Facial Mask Size:30g,Material:Face Mask Package includes:1 pc",16,"(48.235,123.511)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.235,https://api.dicebear.com/8.x/bottts/svg?seed=123.5111,https://api.dicebear.com/8.x/bottts/svg?seed=48.2352}"
3,, The Face Shop Face&it Radiance Concealer Dual Veil #NB21 ,Clean application and tight adherence to the skin make the blemishes invisible Cover stick,69,"(48.573,123.593)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.573,https://api.dicebear.com/8.x/bottts/svg?seed=123.5931,https://api.dicebear.com/8.x/bottts/svg?seed=48.5732}"
4,, Donna Karan Cashmere Mist Hand Treatment Creme for Women... ,Cashmere mist by donna Karan for women - 2.5 ounce hand ment creme. It is recommended for normal skin.,113,"(48.528,123.499)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.528,https://api.dicebear.com/8.x/bottts/svg?seed=123.4991,https://api.dicebear.com/8.x/bottts/svg?seed=48.5282}"
5,, Gaia & Garden Red Chilli Peanuts Pack of 3 (230g Each) ,"Peanuts are popularly used as seed oil in India. Since they are obtained from the ground, they are also sometimes called as groundnuts and also known as ‘Mungfali'.Roasted peanuts are an old-time family favorite. These are no run-of-the-mill peanuts. We roast and salt them right in-house for unbelievable freshness. Crack open these salted, roasted in-shell peanuts as a mid-afternoon snack, while cheering on your favorite team, or really anytime at all. We bet they’ll be the best you ever had.",4,"(48.505,123.527)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.505,https://api.dicebear.com/8.x/bottts/svg?seed=123.5271,https://api.dicebear.com/8.x/bottts/svg?seed=48.5052}"
2,, two old goats body wash by two old goats mfrpartno a and f bw case ,TWO OLD GOATS BODY WASH by TWO OLD GOATS MfrPartNo A AND F BW CASE,49,"(48.303,123.239)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.303,https://api.dicebear.com/8.x/bottts/svg?seed=123.2391,https://api.dicebear.com/8.x/bottts/svg?seed=48.3032}"
3,, Clinique Non-Streak Bronzer - - Clinique ,Clinique Non-Streak Bronzer - - Clinique,104,"(48.345,123.331)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.345,https://api.dicebear.com/8.x/bottts/svg?seed=123.3311,https://api.dicebear.com/8.x/bottts/svg?seed=48.3452}"
4,, Jain DLS Garlic Chutney Marwadi Tadka Pickle (Marwadi Tadka Achaar) 200g ,Package Contain : Jain DLS Marwadi Tadka Pickle (Marwadi Tadka Achaar) 200g,1,"(48.471,123.533)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.471,https://api.dicebear.com/8.x/bottts/svg?seed=123.5331,https://api.dicebear.com/8.x/bottts/svg?seed=48.4712}"
5,, Primal Elements Soap Loaf Ariel 5-Pound Cellophane ,"Primal Elements Soap Loaf, Ariel, 5-Pound Cellophane",152,"(48.584,123.571)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.584,https://api.dicebear.com/8.x/bottts/svg?seed=123.5711,https://api.dicebear.com/8.x/bottts/svg?seed=48.5842}"
2,," HAPAD 3/4 Length Heel Wedges, Large, 3x9/16 inch, pair ",HAPAD 3/4 Length Heel Wedges,66,"(48.299,123.309)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.299,https://api.dicebear.com/8.x/bottts/svg?seed=123.3091,https://api.dicebear.com/8.x/bottts/svg?seed=48.2992}"
3,," AROMA MAGIC Face Wash Neem and Tea Tree, 50ml - Pack of 3 ","I am 100% out of paraben, soap, alcohol, artificial colouring& fragrance. I cure acne with my neem& rose extracts. I help prevent blackheads and soothe skin irritations with my blend of tea tree & lavender essential oils. The vitamins in me lighten scars, blemishes & improve skin tone. How to use apply to moist face & neck. Massage and rinse off properly.",4,"(48.27,123.249)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.27,https://api.dicebear.com/8.x/bottts/svg?seed=123.2491,https://api.dicebear.com/8.x/bottts/svg?seed=48.272}"
4,," Huini Peel Off Anti-wrinkle Nourish Supply Nutrients Mask Powder (Dry to Normal Skin), 35.2oz ","Usage: Cleanse skin, apply 40g-50g to mix with distilled water and work into paste state, then smooth onto face and keep 15 minutes before rinsing out; application of 2-4 times a week is recommended",57,"(48.57,123.443)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.57,https://api.dicebear.com/8.x/bottts/svg?seed=123.4431,https://api.dicebear.com/8.x/bottts/svg?seed=48.572}"
5,, Generic white: Gustala Portable 5V Electric Facial Cleaner Blackhead Acne Removal Instrument Face Beauty Machine With 4 Cleanser Suction Heads ,"Type: blackhead remover, model number: c714, false eyelash craft: machine made, brand name: gustala, size: 22.00 x 15.00 x 6.50 cm, material: abs, type: face cleaner, power (w): 5w, voltage (v): 5v, color: rose gold, white, unit type: piece, package weight: ,package size:",56,"(48.343,123.362)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.343,https://api.dicebear.com/8.x/bottts/svg?seed=123.3621,https://api.dicebear.com/8.x/bottts/svg?seed=48.3432}"
2,, Lindt Lindor Extra Dark Chocolate Truffles Box 200 g ,"Lindor 60% Truffles 200g Perfect for dark chocolate lovers, this unique LINDOR chocolate truffle has a 60% dark chocolate shell with a delicious smooth melting filling. For a deeply indulgent premium dark chocolate experience.",11,"(48.45,123.54)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.45,https://api.dicebear.com/8.x/bottts/svg?seed=123.541,https://api.dicebear.com/8.x/bottts/svg?seed=48.452}"
3,," Emami Fair and Handsome Winter Cream, 30g ","Cold creams make your face look dark and oily. Fair and handsome complete winter solution, that has a unique 8 action formula with moisture boosters that penetrate deep into men’s tough skin and gives a well moisturized, oil free, fair and handsome look.",1,"(48.431,123.52)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.431,https://api.dicebear.com/8.x/bottts/svg?seed=123.521,https://api.dicebear.com/8.x/bottts/svg?seed=48.4312}"
4,, World Beautys New Bioaqua 60ml Sunscreen Moisturizing Cream Sun Shine Protective Face & Body Hydrating Sun Care Cream ,"Item Type: Sunscreen Use: Body Model Number: B2668 Ingredient: Cream GZZZ: YGZWBZ Certification: GZZZ NET WT: 60ML Country/Region of Manufacture: China Certificate Number: 345555 Production License: 1111111 Use: Body, Face Item Type: Sunscreen NET WT: 60g Model Number: BIOAQUA Sunshine Soothing& Hydrating Emulsion Ingredient: Cream Feature: Moisturizing,Oil-control,Whitening Gender: Female",16,"(48.461,123.263)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.461,https://api.dicebear.com/8.x/bottts/svg?seed=123.2631,https://api.dicebear.com/8.x/bottts/svg?seed=48.4612}"
5,, ESCOBAR Most Wanted Men Body Lotion and De-Tan Face Scrub. ,"ESCOBAR Men Body Lotion - DEEP NOURISH is specially crafted for extra dry skin. It provides deep nourishment for intense moisturization needs. It is enriched with goodness of Shea Butter & 100% Natural moisturizers. Rich Ingredients Leading to Well Hydrated Skin Being rich in vitamins , the lotion soothes dryness and brings in a healthy texture to your skin without clogging your pores or leaving any greasy residue. The lotion gets quickly absorbed into the skin without leaving a greasy residue. De Tan Pack - We have introduced the Escobar De-Tan Pack with the goal to get everything off from your skin without too much scrubbing, which can exacerbate skin conditions like acne. First-in-class, this De-Tan Pack off combines the properties of Thyme Oil and other natural ingredients that exfoliate, detoxify and cleanse deeply to give the glowing skin.",5,"(48.475,123.201)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.475,https://api.dicebear.com/8.x/bottts/svg?seed=123.2011,https://api.dicebear.com/8.x/bottts/svg?seed=48.4752}"
